text,label
"5 CFR § 2638.105 - Government ethics responsibilities of lead human resources officials. https://t.co/BDfsPGsfYx 

#COVID19
#PutinOwnsTrump
#GOPCowards
#BarrMustGo
#DitchMitch
#45Pedophiles
#LockThemAllUp
#BlackLivesMatter
#HandMarkedPaperBallots",0
"Congress passes COVID-19 relief bill, including $600 stimulus checks.

The first checks could arrive in bank accounts next week.
https://t.co/640ZgU39iI #MorningRushATL",0
"Thanks to all the remarkable science and scientists, the &gt;75,000 trial volunteer participants, the clinical trialists, the companies, the last mile of transport and my @ScrippsHealth colleagues that made it possible. 🙏🙏
My vaxxie today. #MyCOVIDVax https://t.co/guaNzWMjfs",0
Thousands line up for tests amid Thailand virus outbreak https://t.co/cSXvZWtHyu,0
"At the advice of the Office of the Attending Physician for the continuity of government, I received the first of two shots of the COVID-19 vaccine on Saturday. The vaccine is safe, effective, and will save lives. https://t.co/d1lyB8lYYs",0
"COVID MUTATIONS 
01 https://t.co/nctBxi9n1I",0
"@RepPfluger Because for 11months Americans have been struggling with a National
Health Crisis...people are starving &amp; freezing in their homes ....some living in their cars...Emergency Aid bill that should have been implemented months ago before 500,000 died of Covid 😳",0
I’m afraid the US doesn’t understand where health care workers are mentally at this point in the #COVID19 #pandemic. #MedTwitter can afford to walk away from patient care. US behavior needs to change immediately unless we want to lose front line HCWs in shocking numbers. https://t.co/P4WKYojC2q,0
"Had privilege to meet w ⁦@JoeBiden⁩ &amp; ⁦@KamalaHarris⁩ to preview COVID relief, immigration &amp; impeachment. Our votes helped ensure an equity centered agenda. cc: ⁦@votolatino⁩ Meeting with Latino Leaders | President-Elect Joe Biden https://t.co/ElVy5mVwvY",0
"Fauci being called out BIGLY on WarRoom this morning! Miranda Devine, columnist for New York post reporting on the facts... Fauci funded the “gain of function” research in the Wuhan Lab... #ExposeFauci",0
"To anyone thinking of counter demonstrating against the “Million MAGA march”: Please just stay home. You’re only playing into their hands because they want violent confrontation. Don’t give it to them. Let them yell and scream, just like they do on Parler where no one can hear.",0
"➡️Negative #COVID19 antibody results do not exclude previous infection.

📍CDC study: in 156 frontline HCW w/ positive #SARSCoV2 antibody in spring 2020, 94% experienced decline ~60 days later, &amp; 28% seroreverted to below positivity threshold (negative).
https://t.co/VN6R4sJ7Mv https://t.co/1Gm8fErdzW",0
3. TENS OF MILLIONS OF PEOPLE VOTED IN-PERSON BOTH EARLY AND ON ELECTION DAY.  AND NO ONE HAS REPORTED A MAJOR OUTBREAK OF THE VIRUS AS A RESULT.  I ELABORATE ON THIS ON MY RADIO SHOW LATER TODAY.,1
"@realDonaldTrump @Twitter you should take this tweet down immediately. 

Over 208,000 have died and 200,000 more are expected to die by end of the year and trump is saying “don’t be afraid of COVID”?!! 

Such misinformation, disregard and disrespect for human life is sickening.",0
"Did China release the Coronavirus, fund the riots, buy the Bidens and steal the election?

Acts of war.",1
"BREAKING: Pfizer says a final trial analysis shows its Covid-19 vaccine is 95% effective, higher than the 90% previously thought, with no safety concerns, and it will seek FDA emergency use ""within days.""",0
"#AfterTrump our allies will like us again.
#AfterTrump enemies will fear us again.
#AfterTrump White Supremacists will hide again.
#AfterTrump I will drink less.
#AfterTrump the #coronavirus pandemic will be taken seriously.
What will change for you #AfterTrump? 
Use the hashtag.",0
Flu cases ‘drop’ 95% compared to last year. Are patients being misdiagnosed as having COVID-19? https://t.co/7rQ5z9Sk6s,1
Thinking of all the small business owners and restauranteurs and hoteliers in downtown DC who were counting on the revenue from inauguration visitors to make up for their staggering covid losses. And now they get nothing. Very sad all around. Means lost jobs and shattered dreams.,0
Think about that: More than 70% of ICU beds countrywide are full. We are in a #COVID19 crisis. https://t.co/H4NpxVsVfU,0
"Guess what? Now patriots have all the names of people who wished death by COVID on @POTUS 
Names are still being compiled
They committed a federal felony. @POTUS IS the Executive branch of the United States government. 
18 U.S. Code § 2385.Advocating overthrow of Government",0
"@Neoavatara He did say that worst case scenario, Covid-19 could be as bad as the seasonal flu, but only worst case.",1
"@summercannot Yes. I got the 1st COVID shot two weeks ago, waiting to get the 2nd one next week.",0
"Yes. People are tired of this #COVID19 pandemic. They are tired of losing loved ones. They are tired of no leadership in D.C. and the lack of a national plan to defeat the virus. They are tired of the lies.

225,000 dead
8.4 million infected

Two weeks to Nov 3rd.
#VoteEarly",0
Social distancing cat. https://t.co/czNxUwlfFH,0
It’s like this administration owns stock in covid-19 https://t.co/6T4HaQSZLP,0
"1. This entire process is illegitimate. 

2. We knew that anyone on Trump’s list would represent a grave threat to Roe &amp; ACA—including Barrett. Now GOP Senators will have to decide if they are truly willing to take away millions' rights &amp; health care in the middle of a pandemic.",0
"Camp Livingston, deep in the Louisiana pines, is the site of a WWII Japanese internment camp. Drawing from memories of internees, research of 2 librarians, and activism of survivors and their descendants, this story uncovers a buried piece of our history. https://t.co/lWWLRrbUxY https://t.co/umu9GAoSvH",0
"When the WH was asked this morning why they weren’t sharing Covid response info with the Biden team their answer was why should we. Not disputing Biden won, just saying they were under no obligation to help them. Let that sink in.",0
"Our covid times :-(
by @MatttDavies https://t.co/uYk6qKm2Tg",0
"As COVID-19 cases continue to spike around the country, my friend @morethanmySLE &amp; I want to make sure you have the health care you need to protect yourself &amp; your loved ones during this pandemic. Visit https://t.co/T8TmdFKm7e or call 1-800-318-2596 by Dec. 15th to #GetCovered. https://t.co/RXfp2xQo2c",0
"BREAKING:  ""I will tell you I'm extremely confident that by Monday or Tuesday we will have probable cause to go after a number of machines.""  -- Bernard Kerik

#WarRoomPandemic",0
Watching Trump gasping for air only angers me. Kushner and Trump intentionally holding back ventilators for Covid patients in blue states. I’m counting down Herman Cain days. 🤬,0
"Our senile president is playing video games and sleeping early during a historically-deadly national pandemic and weather crisis

His vice president, a focus group-tested shallow pawn of billionaire donors whom no one voted for, is calling the shots

We were better off with Trump",0
"Steven Mnuchin funneled $500B of PPP Covid relief loans, gave millions to himself, Kushner, Devin Nunes, Betsy DeVos, Joel Osteen, Kanye West, Tom Brady, &amp;334K to Moscow Mitch’s wife Elaine Chao. GOPers did a $1.5T tax scam. I don’t want to hear them mention wasteful spending. 🖕",0
"In another example of staggering Republican hypocrisy: it’s ok for them to use budget reconciliation to ram through a 1.5 trillion dollar tax cut for the rich, and use it to try and tank ACA, but they say reconciliation for #covid relief “would tear the country apart”. I see.",0
"It's Thanksgiving week. People in Iowa are starving.
Hospitals here are running out of body bags. 
@ChuckGrassley is COVID positive and in quarantine.
@SenJoniErnst is at a gun range in Georgia. https://t.co/InfAgvNDaM",0
The man who's not even yet president led the nation tonight in the first national remembrance of the Americans lost to the coronavirus.,0
"When I had COVID-19, I could barely breathe. My friend @DrDooleyMD called to check on me, heard me struggling to speak, and said she was calling an ambulance. I begged her not to because I couldn’t afford it.

Nobody should have to make that decision. We need Medicare for All.",0
"@joelockhart @donwinslow @realDonaldTrump The ""pandemic is gone"" argument wasn't working so well so they decided to shift to saying the silent part out loud.",0
@TomFitton BIDEN IS IMPOTENT - NOT PRESIDENT! WILL NOT BE CONFIRMED &gt; NOR INAUGURATED! *8 + 4 yrs.* DEM *NWO* COUP &gt; ALL FACTS &amp; EVIDENCE ARE THERE&gt; INCL. *CV19* DEM'S LOCKDOWNS &amp; *CIVIL WAR* BY *SUPER SPREADER* TERRORISTS INCL *BLACK SUPREMACY* DEM *NWO* SLAVES&gt; THEN DEPOPULATED BY *NWO*!,1
Large stadiums and arenas in New York state will reopen later this month for sports and concerts with limited capacity and other measures in place to prevent the spread of COVID-19 https://t.co/HFiGxAWli4 https://t.co/JwKCqxRWVb,0
"Dr. Mengele here wants 213 million Americans infected with coronavirus and 1,385,800 dead to achieve his coveted “herd immunity.” https://t.co/fUOIJiQQfL",0
"@sdduba Importantly - O’Donnell put Noem’s conservative, sanctity of life views in contrast to her lack of life saving policies during a pandemic 

Noem’s answer: you should ask other governors",0
Analysis | Trump will have the worst jobs record in modern U.S. history. It’s not just the pandemic. https://t.co/aXDkBHCGaz,0
"I cannot recall if N'COBRA, Pan Africanist, or the CBC ever speaking to Black people about the Coronavirus and the safety precautions we should take. I may be wrong tho, does anyone remember them doing so.",0
